,NFLX,AAPL,BAC,BA,CSCO,CME,DE
2015-07-17 01:00:00,114.7699966431,119.4589233398,16.6365833282,129.0551452637,24.2090415955,82.1892471313,87.2652740479
2015-07-20 01:00:00,110.5500030518,121.7168884277,16.6549720764,128.9497375488,24.0801734924,82.2798919678,86.5903549194
2015-07-21 01:00:00,112.5100021362,120.5003433228,16.6182060242,127.43800354,23.9169540405,81.3403778076,85.9514160156
2015-07-22 01:00:00,111.5,115.4038391113,16.9582881927,128.72996521,23.650636673,81.538192749,85.3304672241
2015-07-23 01:00:00,110.0999984741,115.348526001,16.7101173401,128.4135742188,24.0629997253,79.6262283325,83.9265975952
2015-07-24 01:00:00,109.3399963379,114.7402877808,16.4527568817,126.611869812,24.3980407715,79.6592102051,83.1706466675
2015-07-27 01:00:00,106.4300003052,113.1458892822,16.2413520813,123.9488601685,24.2348117828,78.7444458008,82.1177444458
2015-07-28 01:00:00,106.9000015259,113.7080764771,16.4343776703,124.6343765259,24.2348117828,79.2471542358,83.2156524658
2015-07-29 01:00:00,107.0800018311,113.3486404419,16.6917381287,126.6821670532,24.3980407715,79.9476470947,84.259552002
2015-07-30 01:00:00,111.5599975586,112.7772750854,16.6641616821,125.6890411377,24.3121318817,79.9476470947,84.1515808105
2015-07-31 01:00:00,114.3099975586,111.7911300659,16.4343776703,126.7085342407,24.4152259827,79.1482620239,85.10546875
2015-08-03 01:00:00,112.5599975586,109.1553421021,16.3332691193,126.2866592407,24.3636779785,79.9146728516,84.0705718994
2015-08-04 01:00:00,121.1500015259,105.6532287598,16.3608417511,126.154838562,24.0801734924,79.6839294434,83.791595459
2015-08-05 01:00:00,123.7099990845,106.3536529541,16.4251842499,128.2068328857,24.2863578796,80.6728515625,85.9604034424
2015-08-06 01:00:00,126.4499969482,106.5850830078,16.3700351715,127.207359314,24.2348117828,80.0135498047,86.0323791504
2015-08-07 01:00:00,123.5199966431,106.9461364746,16.3148860931,125.9691009521,24.1832675934,80.1371841431,86.2573852539
2015-08-10 01:00:00,123.0299987793,110.8344116211,16.5814418793,129.01171875,24.5612659454,80.7635421753,87.4182739258
2015-08-11 01:00:00,122.7399978638,105.0668182373,16.3516559601,127.4108200073,24.0715866089,80.1454315186,86.6083450317
2015-08-12 01:00:00,120.5100021362,106.6869125366,16.1034812927,125.9779129028,23.9684963226,79.9558792114,84.2685546875
2015-08-13 01:00:00,123.7300033569,106.6035995483,16.195394516,128.0830535889,24.6557674408,80.5327453613,83.7826080322
2015-08-14 01:00:00,123.3899993896,107.353477478,16.2689285278,128.3307037354,24.9392623901,80.8953933716,84.8984985352
2015-08-17 01:00:00,125.3600006104,108.4644165039,16.3332691193,127.7557678223,24.7674503326,80.9695510864,84.7545166016
2015-08-18 01:00:00,124.0500030518,107.8534164429,16.2597370148,127.8973007202,24.2691764832,81.0025024414,84.5115585327
2015-08-19 01:00:00,122.0599975586,106.4740066528,16.0483322144,126.2344512939,23.8825855255,80.1289596558,82.7746963501
2015-08-20 01:00:00,112.4899978638,104.2891464233,15.3681612015,121.1928634644,23.2296867371,79.1647262573,81.577796936
2015-08-21 01:00:00,103.9599990845,97.9105148315,14.7982912064,116.4962234497,22.7400054932,75.5221405029,74.9543762207
2015-08-24 01:00:00,96.8799972534,95.466468811,14.0537824631,112.4983215332,21.6403713226,73.1321792603,72.6865844727
2015-08-25 01:00:00,101.5199966431,96.0404586792,14.0262050629,110.9946899414,21.1506938934,73.4288482666,71.1747055054
2015-08-26 01:00:00,110.1299972534,101.5488510132,14.7615251541,114.3999557495,22.0613307953,75.6045455933,73.1005325317
2015-08-27 01:00:00,117.6600036621,104.5391311646,15.1107988358,116.6377334595,22.4822807312,77.2775039673,74.1444473267
2015-08-28 01:00:00,117.6299972534,104.881652832,15.0372686386,117.8494720459,22.3362312317,77.9779968262,74.2164611816
2015-08-31 01:00:00,115.0299987793,104.3909988403,15.0188856125,115.5851898193,22.2331447601,77.8296432495,73.595489502
2015-09-01 01:00:00,105.7900009155,99.7250595093,14.3203334808,112.7194519043,21.5802383423,75.0935668945,71.9936523438
2015-09-02 01:00:00,105.4400024414,104.0021514893,14.6154088974,115.5409622192,22.0355529785,76.2803192139,72.69556427
2015-09-03 01:00:00,101.0599975586,102.1783828735,14.6983966827,115.8859176636,22.2503204346,77.3104476929,72.8845748901
2015-09-04 01:00:00,98.7900009155,101.1600189209,14.4309864044,114.7714385986,21.923871994,76.173210144,71.2916946411
2015-09-08 01:00:00,94.9499969482,103.9743881226,14.9012584686,118.3624954224,22.5939559937,78.5678405762,72.0836334229
2015-09-09 01:00:00,99.1800003052,101.9746932983,14.6615104675,117.3276290894,22.2846889496,76.2311935425,71.6066818237
2015-09-10 01:00:00,99.4800033569,104.2150802612,14.7906112671,118.1236801147,22.5595970154,77.4492111206,72.056640625
2015-09-11 01:00:00,97.5100021362,105.7333679199,14.7906112671,119.1143112183,22.3534145355,78.2861251831,71.3187026978
2015-09-14 01:00:00,95.6900024414,106.7517089844,14.7168388367,118.9020233154,22.0785102844,78.2529678345,71.7056732178
2015-09-15 01:00:00,99.1600036621,107.6497344971,15.0395774841,120.5560302734,22.3190517426,78.9158325195,73.2625350952
2015-09-16 01:00:00,104.0800018311,107.7700958252,15.0580196381,121.3520736694,22.3963699341,79.0235748291,73.2085266113
2015-09-17 01:00:00,104.2099990845,105.4649047852,14.624628067,121.5731887817,22.2331447601,76.4963378906,72.3806152344
2015-09-18 01:00:00,102.6200027466,105.0297698975,14.3479967117,120.3702697754,21.9410572052,74.9054336548,71.5796890259
2015-09-21 01:00:00,100.3000030518,106.6591567993,14.4770917892,120.308380127,21.9410572052,76.1897277832,71.2377090454
2015-09-22 01:00:00,98.4700012207,104.9834899902,14.357216835,118.5128555298,21.5974197388,75.1622848511,70.9497146606
2015-09-23 01:00:00,98.0699996948,105.8352050781,14.4955339432,116.4608383179,21.7176952362,75.6014480591,69.9148330688
2015-09-24 01:00:00,103.7600021362,106.4647293091,14.3387746811,114.7626113892,21.829372406,74.7065429688,68.1779937744
2015-09-25 01:00:00,102.2399978638,106.1962432861,14.6522932053,115.8770751953,22.3620052338,76.546043396,68.2229995728
2015-09-28 01:00:00,99.4700012207,104.0947418213,14.265007019,113.3297348022,22.0441474915,75.0048370361,66.9076766968
2015-09-29 01:00:00,98.3499984741,100.9655990601,14.1543531418,113.8781280518,22.0269622803,74.8971481323,66.7806854248
2015-09-30 01:00:00,103.2600021362,102.1135635376,14.3664398193,115.8239974976,22.5510063171,76.8443374634,67.1253738403
2015-10-01 01:00:00,105.9800033569,101.4470062256,14.3387746811,115.5232772827,22.2825393677,77.7060775757,66.1185073853
2015-10-02 01:00:00,106.1100006104,102.1876144409,14.1820173264,117.2480163574,22.3085212708,75.0462722778,66.7353363037
2015-10-05 01:00:00,111.25,102.5579452515,14.4678707123,118.5393829346,23.2524814606,75.593170166,70.9442901611
2015-10-06 01:00:00,108.3300018311,103.0485992432,14.4678707123,119.0789260864,23.5815601349,74.4496917725,71.1529159546
2015-10-07 01:00:00,108.0999984741,102.5579452515,14.5231971741,121.1928634644,23.8500270844,75.1457214355,71.5611038208
2015-10-08 01:00:00,114.9300003052,101.3729400635,14.5231971741,122.9795074463,24.1704521179,74.4745483398,73.3934555054
2015-10-09 01:00:00,113.3300018311,103.7984924316,14.3664398193,123.5633010864,24.1704521179,73.1653594971,72.4500579834
2015-10-12 01:00:00,113.4499969482,103.3170928955,14.3111133575,124.4301223755,24.2137470245,74.2093887329,71.1438446045
2015-10-13 01:00:00,109.7300033569,103.4929733276,14.3111133575,124.0851211548,24.1184921265,73.1322174072,69.7831954956
2015-10-14 01:00:00,110.2300033569,102.0302581787,14.4217662811,118.716293335,24.0925102234,72.3533325195,69.1935806274
2015-10-15 01:00:00,101.0899963379,103.5577926636,14.9289236069,121.520111084,24.3782958984,73.9028244019,69.148223877
2015-10-16 01:00:00,98.9899978638,102.7986450195,14.8643770218,121.7058868408,24.4648952484,74.4911193848,68.9395904541
2015-10-19 01:00:00,101.6900024414,103.4374465942,14.882818222,122.4311294556,24.4648952484,75.7340240479,68.9123840332
2015-10-20 01:00:00,98.9899978638,105.3260269165,14.9381446838,122.8380279541,24.6813983917,75.8500442505,69.2933502197
2015-10-21 01:00:00,97.9599990845,105.3167800903,14.6615104675,124.8811798096,24.4908790588,74.8557052612,69.5291976929
2015-10-22 01:00:00,97.3199996948,106.9276275635,14.9012584686,129.4097747803,25.1230678558,76.6123428345,71.9783630371
2015-10-23 01:00:00,100.0400009155,110.2419128418,15.2332181931,129.7547302246,25.4175128937,77.8469314575,72.8038253784
2015-10-26 00:00:00,103.0400009155,106.7239456177,15.2239971161,129.7547302246,25.0711078644,77.8055343628,70.3093109131
2015-10-27 00:00:00,103.0699996948,106.0481491089,15.1225681305,131.3114318848,25.1577033997,77.7972259521,69.0484466553
2015-10-28 00:00:00,105.8000030518,110.4178085327,15.9340238571,130.7984313965,25.4261779785,79.4958572388,71.6155166626
2015-10-29 00:00:00,105.1200027466,111.5843048096,15.7588195801,130.1792755127,25.2356491089,80.7221984863,70.971496582
2015-10-30 00:00:00,108.3799972534,110.6307449341,15.4729690552,130.966506958,24.9845027924,78.2778244019,70.7537918091
2015-11-02 00:00:00,107.6399993896,112.1860656738,15.7311592102,131.2583770752,24.9152240753,79.9018707275,72.7403488159
2015-11-03 00:00:00,109.7399978638,113.4728851318,15.8418111801,130.984161377,24.7766609192,79.5538635254,72.150718689
2015-11-04 00:00:00,114.0500030518,112.9451980591,15.6850509644,131.8830108643,24.655418396,79.0401306152,70.971496582
2015-11-05 00:00:00,113.5,112.4245300293,15.9616851807,131.6872711182,24.6207809448,79.1395721436,70.6902923584
2015-11-06 00:00:00,114.0599975586,112.5546875,16.5518341064,131.6605529785,24.6380996704,80.2001953125,70.3093109131
2015-11-09 00:00:00,109.8600006104,112.0991439819,16.3028659821,129.9162139893,24.4042758942,80.5564651489,69.1572799683
2015-11-10 00:00:00,112.6999969482,108.5660858154,16.4596233368,129.1775512695,24.2310752869,80.9127731323,69.1845016479
2015-11-11 00:00:00,112.8600006104,107.9524765015,16.3674163818,129.0351409912,24.0925102234,81.1199264526,68.0778427124
2015-11-12 00:00:00,108.9199981689,107.5898590088,16.0170173645,126.8547821045,24.1011714935,79.8355789185,66.4632034302
2015-11-13 00:00:00,103.6500015259,104.4473419189,15.8602542877,126.8992538452,22.6982269287,79.0898666382,67.7150039673
2015-11-16 00:00:00,111.3499984741,106.1580734253,16.0723361969,128.5278778076,23.2005195618,79.4130020142,67.7694244385
2015-11-17 00:00:00,117.0999984741,105.7024993896,16.0631160736,130.0052337646,23.2178344727,78.8992614746,66.9439849854
2015-11-18 00:00:00,120.6299972534,109.0495681763,16.4503993988,131.9631195068,23.4862995148,79.6864547729,67.597076416
2015-11-19 00:00:00,120.2200012207,110.4348907471,16.312084198,132.8175201416,23.7028026581,80.5233230591,67.9780502319
2015-11-20 00:00:00,123.8399963379,110.9183502197,16.2752075195,132.9598693848,23.8760070801,80.896194458,68.4678955078
2015-11-23 00:00:00,125.0299987793,109.4772644043,16.1092224121,132.0165252686,23.7547664642,80.6393356323,67.6787185669
2015-11-24 00:00:00,123.3099975586,110.5278701782,16.1092224121,132.292388916,23.6162052155,79.6781692505,69.2479934692
2015-11-25 00:00:00,124.1600036621,109.7375717163,16.0815563202,131.2066497803,23.590221405,79.4875869751,72.5679779053
2015-11-27 00:00:00,125.4400024414,109.5330352783,16.1184406281,130.7794799805,23.6595077515,80.0841751099,71.7425003052
2015-11-30 00:00:00,123.3300018311,109.9886169434,16.0723361969,129.4445495605,23.5988864899,80.9127731323,72.177947998
2015-12-01 00:00:00,125.3700027466,109.0960388184,16.4227409363,131.4825286865,23.8760070801,81.0784912109,72.1053619385
2015-12-02 00:00:00,128.9299926758,108.110534668,16.2932815552,130.7883605957,23.763425827,81.3933639526,71.9602279663
2015-12-03 00:00:00,126.8099975586,107.1064071655,15.9973726273,129.5424041748,23.3390769958,79.0732650757,71.0259246826
2015-12-04 00:00:00,130.9299926758,110.6673278809,16.459728241,132.1588745117,23.7980613708,82.5865402222,72.1960754395
2015-12-07 00:00:00,125.3600006104,109.9700241089,16.2193050385,132.1143951416,23.8067264557,82.4788360596,71.7515792847
2015-12-08 00:00:00,126.9800033569,109.9235229492,15.8956594467,129.0351409912,23.5122814178,81.4545059204,71.8876571655
2015-12-09 00:00:00,124.1999969482,107.4969024658,15.8124303818,128.36769104,23.1485519409,78.3232498169,71.878578186
2015-12-10 00:00:00,122.9100036621,108.0082626343,15.9049053192,130.2989044189,23.1831932068,79.0477676392,71.2980270386
2015-12-11 00:00:00,118.9100036621,105.2283172607,15.4702949524,128.7058868408,22.6549243927,76.7409439087,69.9918212891
2015-12-14 00:00:00,120.6699981689,104.5774993896,15.5350217819,127.2641448975,22.9407138824,78.8562316895,71.6064605713
2015-12-15 00:00:00,118.5999984741,102.7273330688,16.1083374023,130.4057159424,23.2524814606,79.2393112183,70.0734634399
2015-12-16 00:00:00,122.6399993896,103.517616272,16.4134960175,131.8117980957,23.590221405,79.5474472046,70.9261322021
2015-12-17 00:00:00,122.5100021362,101.3234100342,15.9973726273,129.5424041748,23.1399002075,79.0893859863,69.7650680542
2015-12-18 00:00:00,118.0199966431,98.5806503296,15.4980382919,124.220489502,22.7501926422,77.0740661621,68.0052871704
2015-12-21 00:00:00,116.6299972534,99.7893218994,15.6922197342,125.3952255249,23.0706138611,76.9824676514,68.6765289307
2015-12-22 00:00:00,116.2399978638,99.6963653564,15.7939424515,126.7123641968,23.2871189117,78.8562316895,70.3818817139
2015-12-23 00:00:00,118.1600036621,100.9793930054,16.0343608856,128.2074584961,23.7287845612,78.1689453125,71.8604507446
2015-12-24 00:00:00,117.3300018311,100.4401397705,15.9696350098,127.7358093262,23.7114620209,78.9507293701,71.4703903198
2015-12-28 00:00:00,117.1100006104,99.3151702881,15.8401765823,128.6346893311,23.6508464813,78.9421234131,70.7265701294
2015-12-29 00:00:00,119.1200027466,101.1002655029,15.9788827896,131.1354980469,24.0492095947,79.3115310669,70.9733886719
2015-12-30 00:00:00,116.7099990845,99.7800216675,15.7661981583,130.2989044189,23.8413658142,78.6242599487,70.845413208
2015-12-31 00:00:00,114.3799972534,97.8647460938,15.5627670288,128.6791687012,23.5209407806,77.8338851929,69.7210235596
2016-01-04 00:00:00,109.9599990845,97.9484405518,15.1928844452,125.0392303467,23.0496501923,76.1758575439,69.5473556519
2016-01-05 00:00:00,107.6600036621,95.4939193726,15.1928844452,125.5465164185,22.9449176788,76.7772216797,69.9495544434
2016-01-06 00:00:00,117.6800003052,93.6251449585,14.8692369461,123.5530090332,22.70054245,76.3992004395,69.1633911133
2016-01-07 00:00:00,114.5599975586,89.6737136841,14.332909584,118.3734283447,22.1768875122,75.196472168,68.5509262085
2016-01-08 00:00:00,111.3899993896,90.1478729248,14.0554971695,115.6857757568,21.6270484924,74.0796661377,67.4265594482
2016-01-11 00:00:00,114.9700012207,91.6075744629,14.1572170258,115.8815841675,22.0547027588,74.6982040405,67.7830581665
2016-01-12 00:00:00,116.5800018311,92.9371337891,14.1572170258,117.4033813477,22.1245193481,74.9559402466,68.1212997437
2016-01-13 00:00:00,106.5599975586,90.5476837158,13.7780838013,114.0215301514,21.469953537,72.3099365234,66.9329223633
2016-01-14 00:00:00,107.0599975586,92.5280151367,13.8613119125,114.9826965332,21.522315979,72.7652511597,67.2802886963
2016-01-15 00:00:00,104.0400009155,90.3059616089,13.3712186813,111.8055496216,20.6146430969,72.7738265991,66.8414916992
2016-01-19 00:00:00,107.8899993896,89.8689727783,13.1677818298,112.1882171631,20.8153781891,73.9765548706,66.2381744385
2016-01-20 00:00:00,107.7399978638,89.9898376465,12.6591939926,108.6996078491,19.9862556458,72.33568573,65.8176727295
2016-01-21 00:00:00,102.3499984741,89.5342559814,12.3540420532,109.8209533691,19.9862556458,70.4371032715,66.7592163086
2016-01-22 00:00:00,100.7200012207,94.2945404053,12.5389842987,110.8977890015,20.3964557648,72.8253860474,68.2035598755
2016-01-25 00:00:00,99.1200027466,92.453666687,11.9841623306,110.3638153076,20.2218990326,72.7136993408,65.6165466309
2016-01-26 00:00:00,97.8300018311,92.9650192261,12.3078079224,113.9236450195,20.7019195557,74.1999435425,67.2528533936
2016-01-27 00:00:00,91.1500015259,86.8566055298,12.3540420532,103.751411438,20.4488162994,74.5006256104,67.3077163696
2016-01-28 00:00:00,94.4100036621,87.4795074463,12.5112428665,105.0240783691,20.1695384979,74.8184585571,68.3863830566
2016-01-29 00:00:00,91.8399963379,90.5011901855,13.0753116608,106.9107666016,20.7630157471,77.1895828247,70.3974838257
2016-02-01 00:00:00,94.0899963379,89.6551361084,12.908864975,108.1834259033,20.4924583435,76.8373565674,70.2055206299
2016-02-02 00:00:00,91.4899978638,87.8421401978,12.2338294983,104.5879745483,19.9251651764,76.5538482666,68.1761474609
2016-02-03 00:00:00,90.7399978638,89.5807495117,12.0488929749,108.4593048096,20.1608066559,76.8029785156,68.9348678589
2016-02-04 00:00:00,89.7099990845,90.3005371094,12.2523241043,110.0078430176,20.5448207855,74.1655807495,71.9423522949
2016-02-05 00:00:00,82.7900009155,87.8887786865,11.9749164581,109.0733795166,19.977519989,76.0727539062,71.6864013672
2016-02-08 00:00:00,83.3199996948,88.814239502,11.3461141586,106.3233947754,20.0124397278,77.4816665649,70.4523391724
2016-02-09 00:00:00,86.1299972534,88.7955322266,11.2813873291,105.7983398438,19.7680625916,80.1620407104,71.3756256104
2016-02-10 00:00:00,88.4499969482,88.1224746704,11.0779514313,104.5139083862,19.6458816528,77.773765564,70.7631530762
2016-02-11 00:00:00,86.3499984741,87.589630127,10.3196926117,97.4002227783,21.5397720337,76.7342681885,69.8490142822
2016-02-12 00:00:00,87.4000015259,87.8607330322,11.0502099991,97.5708694458,21.915058136,78.3064041138,71.5492858887
2016-02-16 00:00:00,89.0500030518,90.337928772,11.32762146,101.1367034912,22.5521755219,77.9284057617,72.9570541382
2016-02-17 00:00:00,94.7600021362,91.7214202881,11.6142807007,104.4959487915,23.0932846069,79.1654815674,74.4379653931
2016-02-18 00:00:00,90.4899978638,89.9827041626,11.3183746338,105.6007232666,23.0671043396,78.435256958,73.4324111938
2016-02-19 00:00:00,89.2300033569,89.777053833,11.2166576385,103.4360961914,23.171831131,80.1706314087,70.3883514404
2016-02-22 00:00:00,91.9300003052,90.5622634888,11.595785141,105.4390487671,23.2416591644,79.010848999,71.6681518555
2016-02-23 00:00:00,89.1200027466,88.5150756836,11.2443971634,104.9989242554,22.796546936,78.9507293701,70.5163116455
2016-02-24 00:00:00,91.6100006104,89.8331222534,11.2166576385,103.822303772,22.9711036682,79.2943496704,72.2166137695
2016-02-25 00:00:00,94.5299987793,90.4501037598,11.3923501968,104.9270706177,23.2154750824,80.0589523315,72.7650985718
2016-02-26 00:00:00,94.7900009155,90.5903244019,11.7437391281,106.1306686401,23.0496501923,80.0417556763,72.646270752
2016-02-29 00:00:00,93.4100036621,90.3846817017,11.5772914886,106.1486206055,22.8489131927,78.5555496216,73.2952880859
2016-03-01 00:00:00,98.3000030518,93.9742507935,12.1968431473,107.7474212646,23.4162082672,79.5177001953,74.0905914307
2016-03-02 00:00:00,97.6100006104,94.1799087524,12.4474620819,107.4689941406,23.4773025513,80.1534576416,74.81275177
2016-03-03 00:00:00,97.9300003052,94.8810043335,12.5310029984,107.4330444336,23.4511222839,81.0469055176,76.4856109619
2016-03-04 00:00:00,101.5800018311,96.2925338745,12.5681314468,108.7444000244,23.3900260925,81.4421081543,77.5917282104
2016-03-07 00:00:00,95.4899978638,95.2268753052,12.558848381,110.3881149292,23.6867637634,80.3939819336,78.3230285645
2016-03-08 00:00:00,96.2300033569,94.4416503906,12.122584343,109.8940963745,23.6082172394,80.6620330811,76.6501693726
2016-03-09 00:00:00,98.0,94.5257797241,12.1968431473,110.3521728516,24.0969696045,81.1894607544,75.9097213745
2016-03-10 00:00:00,97.3600006104,94.572517395,12.3175106049,110.4240264893,23.8962287903,81.0424728394,75.306388855
2016-03-11 00:00:00,97.6600036621,95.5914382935,12.8001871109,111.9419784546,24.3151569366,81.7860488892,75.8274383545
2016-03-14 00:00:00,98.1299972534,95.8344802856,12.6609544754,113.4778900146,24.1755123138,83.3423995972,74.8218917847
2016-03-15 00:00:00,97.8600006104,97.7601470947,12.5959796906,113.4958648682,24.1406021118,83.6191101074,73.7249298096
2016-03-16 00:00:00,99.3499984741,99.0595092773,12.3546409607,114.5826873779,24.332611084,83.3337554932,74.419670105
2016-03-17 00:00:00,99.7200012207,98.9005813599,12.4381809235,117.3940200806,24.6031684875,83.368347168,75.9280090332
2016-03-18 00:00:00,101.1200027466,99.0127563477,12.8001871109,120.3221435547,24.7253494263,82.9619750977,75.5349121094
2016-03-21 00:00:00,101.0599975586,99.0034179688,12.8465957642,122.0287017822,24.6031684875,82.8322753906,75.6171875
2016-03-22 00:00:00,99.8399963379,99.760597229,12.7723417282,121.3640518188,24.6817169189,82.6420593262,75.196685791
2016-03-23 00:00:00,99.5899963379,99.2090606689,12.6423912048,119.3341293335,24.2889766693,83.3164901733,73.8986282349
2016-03-24 00:00:00,98.3600006104,98.7790603638,12.6980819702,118.6694488525,24.402431488,82.2875442505,73.3501434326
2016-03-28 01:00:00,101.2099990845,98.3303756714,12.6423912048,117.9239425659,24.3500671387,82.3221511841,73.2861404419
2016-03-29 01:00:00,104.1299972534,100.6579971313,12.456744194,117.5557022095,24.5246200562,82.1405639648,74.1427154541
2016-03-30 01:00:00,102.1900024414,102.4153900146,12.5124368668,115.4898605347,24.8388118744,82.6334075928,73.7927246094
2016-03-31 01:00:00,102.2300033569,101.88256073,12.5495672226,114.0167999268,24.8475379944,83.0484313965,70.9098968506
2016-04-01 01:00:00,105.6999969482,102.8173370361,12.5866975784,114.0347747803,25.0395526886,83.8265991211,70.4586029053
2016-04-04 01:00:00,104.3499984741,103.8736495972,12.5402851105,113.4778900146,24.7841300964,83.6450424194,69.9059906006
2016-04-05 01:00:00,104.9400024414,102.6490936279,12.2432546616,114.09765625,24.2909183502,81.7341766357,70.0625686646
2016-04-06 01:00:00,104.8300018311,103.7240829468,12.3175106049,114.9060287476,24.6608276367,81.6044998169,70.3112335205
2016-04-07 01:00:00,104.4499969482,101.4619064331,11.9276590347,114.0707168579,24.3085346222,79.7368621826,70.1638793945
2016-04-08 01:00:00,103.8099975586,101.5740814209,11.9555053711,114.8611068726,24.3877944946,77.0305557251,70.2835998535
2016-04-11 01:00:00,102.6800003052,101.9105987549,12.0390472412,114.8880615234,24.3261470795,77.557975769,69.7678527832
2016-04-12 01:00:00,106.9800033569,103.237991333,12.3175106049,116.2892532349,24.3437614441,77.8606262207,70.5507049561
2016-04-13 01:00:00,109.6500015259,104.7336654663,12.8001871109,117.7892074585,24.863401413,78.0508346558,72.2638168335
2016-04-14 01:00:00,110.4199981689,104.7897415161,13.1250658035,117.5287399292,24.8810138702,78.6560745239,71.5270004272
2016-04-15 01:00:00,111.5100021362,102.6864776611,12.9951133728,117.7802276611,24.5727519989,79.0624694824,71.3243637085
2016-04-18 01:00:00,108.4000015259,100.4710388184,13.1529102325,118.5347595215,24.8281669617,79.0970535278,72.1348648071
2016-04-19 01:00:00,94.3399963379,99.9382095337,13.412815094,119.1724319458,24.9514732361,80.0827255249,75.8558197021
2016-04-20 01:00:00,96.7699966431,100.1438522339,13.8583621979,117.2772674561,25.0483589172,80.4977645874,77.6057815552
2016-04-21 01:00:00,94.9800033569,99.0595092773,13.8305139542,117.4299468994,24.8722057343,80.4545211792,76.2610778809
2016-04-22 01:00:00,95.9000015259,98.7884140015,14.0254402161,117.7083892822,24.7929325104,81.4488525391,76.2610778809
2016-04-25 01:00:00,93.5599975586,98.2275619507,13.8862094879,117.4389343262,24.863401413,81.0165328979,75.9018859863
2016-04-26 01:00:00,92.4300003052,97.545135498,14.0068759918,119.6754226685,25.0571632385,81.3796920776,76.8321151733
2016-04-27 01:00:00,91.0400009155,91.4409790039,13.941901207,123.1245040894,25.2245063782,81.6736679077,78.0202255249
2016-04-28 01:00:00,90.2799987793,88.6459655762,13.7284135818,121.0766143799,24.6255970001,79.8319778442,77.3018341064
2016-04-29 01:00:00,90.0299987793,87.6270370483,13.5149202347,121.0766143799,24.211648941,79.4688262939,77.4676132202
2016-05-02 01:00:00,93.1100006104,87.5335540771,13.7098474503,120.3670196533,24.1059608459,80.9473724365,77.6333999634
2016-05-03 01:00:00,91.5400009155,88.9731292725,13.3292722702,119.0017929077,23.6567821503,80.2642974854,76.8136825562
2016-05-04 01:00:00,90.7900009155,88.0476989746,13.1157836914,117.5646896362,23.2868709564,79.8233261108,75.690032959
2016-05-05 01:00:00,89.3700027466,87.690322876,13.0415258408,118.6335525513,23.0842971802,80.3507537842,74.7874145508
2016-05-06 01:00:00,90.8399963379,87.2012786865,13.0972194672,119.6933898926,23.3661365509,80.3075180054,75.0176773071
2016-05-09 01:00:00,90.5400009155,87.2670898438,12.985833168,118.6515197754,23.3485164642,81.2759399414,74.2164077759
2016-05-10 01:00:00,92.8899993896,87.8595962524,13.2735815048,121.0047836304,23.8065052032,81.9157562256,77.1913070679
2016-05-11 01:00:00,90.0199966431,87.0037536621,13.1807584763,120.4342880249,23.5158634186,80.9992370605,77.2741928101
2016-05-12 01:00:00,87.7399978638,84.9629135132,13.1250658035,121.7201385498,23.489440918,82.2270355225,77.5044708252
2016-05-13 01:00:00,87.8799972534,85.1322021484,12.8837270737,119.6374206543,23.3661365509,81.5612411499,75.9571304321
2016-05-16 01:00:00,89.1200027466,88.2922134399,12.9301395416,121.4665908813,23.7536582947,82.1751556396,77.0255126953
2016-05-17 01:00:00,88.6299972534,87.9254226685,13.0043983459,120.0358505249,23.471824646,81.6563720703,76.6294784546
2016-05-18 01:00:00,90.5,88.9317474365,13.6355867386,118.6141967773,23.5334777832,83.6882781982,76.0768508911
2016-05-19 01:00:00,89.5500030518,88.5931625366,13.4870738983,115.9791183472,24.2821083069,82.8149871826,75.7545013428
2016-05-20 01:00:00,92.4899978638,89.5524520874,13.4777908325,115.3543167114,24.6344032288,83.3942871094,71.6006622314
2016-05-23 01:00:00,94.8899993896,90.6904449463,13.4313821793,115.5263748169,24.6079826355,83.5499267578,71.7296066284
2016-05-24 01:00:00,97.8899993896,92.0729522705,13.6263065338,115.4539108276,25.0747776031,84.6912384033,73.3506240845
2016-05-25 01:00:00,100.1999969482,93.690574646,13.8490791321,116.6854171753,25.4711112976,84.4923782349,74.1334991455
2016-05-26 01:00:00,102.8099975586,94.4335479736,13.6448707581,117.0929107666,25.4534988403,84.276222229,73.9308624268
2016-05-27 01:00:00,103.3000030518,94.3771133423,13.8119487762,117.0114135742,25.4711112976,85.2618942261,74.1427154541
2016-05-31 01:00:00,102.5699996948,93.9162902832,13.7284135818,114.2314758301,25.5856056213,84.6393814087,75.7913360596
2016-06-01 01:00:00,101.5100021362,92.5996017456,13.840174675,114.4669036865,25.4534988403,84.7431335449,76.2887115479
2016-06-02 01:00:00,101.25,91.903678894,13.914683342,114.8653259277,25.612033844,84.3367385864,77.4215393066
2016-06-03 01:00:00,99.5899963379,92.0917510986,13.4303712845,115.3452529907,25.6560726166,83.7055587769,78.8123092651
2016-06-06 01:00:00,100.7399978638,92.7594909668,13.5235090256,119.4382171631,25.6296482086,83.6796112061,80.5714874268
2016-06-07 01:00:00,99.8899993896,93.1356964111,13.3651762009,119.4653701782,25.6032238007,83.0397949219,80.414894104
2016-06-08 01:00:00,97.8600006104,93.0510482788,13.4396858215,120.4342880249,25.6648769379,82.9962768555,80.2951660156
2016-06-09 01:00:00,97.0899963379,93.7187957764,13.2161560059,120.524848938,25.6648769379,82.683052063,80.0833358765
